id,title,avgscore,backCateName,areaname,avgprice,comments
1478040970,老板娘烧烤·海鲜小龙虾（江桥万达店）,4.7,小龙虾,江桥万达广场,66.0,151
1418429306,洋老土顺德养生火锅,4.7,海鲜火锅,静安寺,143.0,39
1788468144,蜀香结义现炒火锅（栖山路店）,4.7,四川火锅,洋泾,101.0,146
1665046839,313羊庄铁锅烀羊专家（南桥百联店）,4.7,牛羊肉火锅,南桥百联购物中心,98.0,1203
1394714352,海底捞火锅（紫荆广场店）,4.7,四川火锅,鞍山新村,129.0,67
1052478838,汤伯府·骨汤猪肚鸡火锅（宝山万达店）,4.7,猪肚鸡火锅,宝山万达广场,118.0,53
549155644,盡膳口福跷脚牛肉火锅（天空之城店）,4.7,四川火锅,国家会展中心,155.0,41
1694933537,云中鱼蒸汽石锅鱼（嘉定南翔店）,4.7,鱼火锅,南翔,83.0,155
98992943,聚酒锅日料·精品火锅（金虹桥商场店）,4.7,火锅,天山,500.0,18
1525195239,富天添鲜牛腩煲火锅（龙之梦城市集市梧桐店）,4.7,潮汕牛肉火锅,天山,111.0,31
186567914,海底捞火锅（中山中路店）,4.7,四川火锅,松江镇,107.0,242
179664331,左庭右院鲜牛肉火锅（嘉定万达店）,4.7,潮汕牛肉火锅,嘉定新城,114.0,227
174877462,左庭右院鲜牛肉火锅（南翔印象城MEGA店）,4.7,潮汕牛肉火锅,南翔,126.0,218
1895496654,7牛煲•牛腩牛杂煲（维璟印象城店）,4.7,港式火锅,莘庄,81.0,87
670070278,七欣天（浦东森兰花园城店）,4.7,海鲜火锅,高行,116.0,149
529259925,八合里牛肉火锅（环球港店）,4.7,潮汕牛肉火锅,月星环球港,120.0,58
1032734994,暖欢·烤肉火锅自助餐,4.7,综合自助,五角场/大学区,115.0,133
179658292,左庭右院鲜牛肉火锅（新达汇三林店）,4.7,潮汕牛肉火锅,三林地区,126.0,211
189320002,左庭右院鲜牛肉火锅（松江万达店）,4.7,潮汕牛肉火锅,松江万达广场,128.0,384
157249691,左庭右院鲜牛肉火锅（开元地中海店）,4.7,潮汕牛肉火锅,开元地中海,108.0,436
726153042,左庭右院鲜牛肉火锅（浦江华侨城店）,4.7,潮汕牛肉火锅,浦江镇,132.0,238
1643875384,七欣天（浦东恒生万鹂店）,4.7,海鲜火锅,唐镇,119.0,216
1798815591,左庭右院鲜牛肉火锅（松江印象城店）,4.7,潮汕牛肉火锅,松江大学城,136.0,104
67984698,牛腩之旅·牛腩牛杂煲（东兰路店）,4.7,火锅,万源城/东兰路,60.0,200
1654079825,海底捞火锅（九亭店）,4.7,四川火锅,九亭,95.0,59
1537507153,左庭右院鲜牛肉火锅（马桥万达店）,4.7,潮汕牛肉火锅,闵行开发区,145.0,121
656665226,岭海永周记潮州牛肉店（进贤路店）,4.7,潮汕牛肉火锅,淮海路,131.0,20
1322393894,镖哥鲜牛腩煲火锅（虹口龙之梦店）,4.7,火锅,虹口龙之梦,123.0,27
803785346,九龍街火锅串串（清河湾路店）,4.7,重庆火锅,青浦城区,80.0,363
102579805,左庭右院鲜牛肉火锅（百联嘉定购物中心店）,4.7,潮汕牛肉火锅,嘉定镇,116.0,243
1077789284,汤伯府·骨汤猪肚鸡火锅（川沙百联店）,4.7,猪肚鸡火锅,川沙,108.0,51
178921913,抚仙渔王·养生蒸汽石锅鱼（明中广场店）,4.7,鱼火锅,新桥,80.0,150
1734095486,嗨·虾小弟小龙虾·烧烤·打边炉（疏影路店）,4.7,小龙虾,莘庄,130.0,48
157083108,百素我家酸菜鱼（李子园店）,4.7,酸菜鱼/水煮鱼,桃浦,84.0,220
152989111,徐记牛肉火锅（青浦崧雅路店）,4.7,火锅,青浦城区,66.0,99
40335529,鼎尊锅物料理（五角场店）,4.7,猪肚鸡火锅,五角场/大学区,89.0,96
194627615,红料理·串串有瘾（莘庄店）,4.7,串串香,莘庄,82.0,114
1308693632,潮辣矿泉水火锅（奉贤扶港路店）,4.7,四川火锅,西渡镇,79.0,253
1891467028,左庭右院鲜牛肉火锅（啦啦宝都店）,4.7,潮汕牛肉火锅,金桥,138.0,81
1120493748,万火火•万州小火锅（静安寺店）,4.7,小火锅,静安寺,61.0,43
1990368555,小肥羊（万源城店）,4.6,牛羊肉火锅,万源城/东兰路,94.0,35
877309740,毛都毛了市井毛肚火锅（聚丰园路店）,4.7,四川火锅,上海大学,107.0,91
993373423,虹霞·浓汤骨头王火锅（鞍山路店）,4.7,汤锅,鞍山新村,87.0,67
1008602533,吴老幺火锅（青浦华强街店）,4.7,四川火锅,华新镇,95.0,129
76348912,Bigger80's瓜哥海鲜烤吧（亲水花街店）,4.7,烧烤,虹桥镇,88.0,76
169971225,镇甲方鲍螺鸡煲·虾蟹料理（红松路店）,4.7,小龙虾,虹桥镇,138.0,46
177486487,鲁签签火锅串串香（浦江绿地乐和城店）,4.7,串串香,浦江镇,77.0,124
1947234627,俏小琬·香辣海鲜锅（周浦万达店）,4.7,海鲜火锅,康桥/周浦,104.0,70
896365541,百素我家酸菜鱼（宝山花园城店）,4.8,酸菜鱼/水煮鱼,杨行镇,91.0,54
163998402,重庆山城牛油火锅（龙湖天街北城店）,4.7,四川火锅,顾村公园,81.0,142
95924369,许记龙虾烧烤·羊蝎子·烤鱼（老沪太路店）,4.7,小龙虾,大宁地区,98.0,871
189673407,左庭右院鲜牛肉火锅（联洋广场店）,4.7,潮汕牛肉火锅,世纪公园/科技馆,124.0,107
194294978,五行蜀二私房火锅,4.7,重庆火锅,虹桥/古北,139.0,67
718393659,渝发哥重庆美蛙火锅（三湘广场店）,4.7,重庆火锅,泗泾镇,104.0,44
40635164,红料理|串串有瘾（江桥店）,4.7,串串香,江桥,84.0,480
512619337,胖三锅经典火锅,4.7,四川火锅,控江地区,67.0,201
1659370949,壹品地锅（五角场政本路店）,4.7,本地鸡窝火锅,五角场/大学区,81.0,143
1307998688,2014烤吧•小龙虾•海鲜烧烤•炭火蛙锅（泗泾店）,4.7,小龙虾,泗泾镇,90.0,55
1691447516,云中鱼蒸汽石锅鱼（浦东森兰花园城店）,4.7,鱼火锅,高行,105.0,23
753859006,妈妈家•煲醉•打边炉（日月光店）,4.7,港式火锅,日月光中心广场,108.0,38
874663286,椰子不语 椰子鸡火锅（丰盛里店）,4.7,火锅,南京西路,151.0,31
1946251666,大龙燚火锅（三邻桥店）,4.7,四川火锅,高境,116.0,57
1305911000,聚义莊重庆老火锅（川沙店）,4.7,重庆火锅,川沙,109.0,229
165717442,金元甲鱼花胶猪肚鸡（金桥店）,4.7,猪肚鸡火锅,金桥,79.0,95
170631040,長壹鲜牛肉火锅 烧烤,4.7,烤串,三林地区,113.0,24
1238422290,313羊庄（普陀旗舰总店）,4.7,牛羊肉火锅,真如,140.0,66
609160683,泽马和牛寿喜烧,4.7,火锅自助,淞滨地区,136.0,60
169424971,牛腩之旅·牛腩牛杂煲（汇智国际商业中心店）,4.7,火锅,张江,63.0,63
119639549,红料理|串串有瘾（昌里店）,4.8,串串香,上南地区,83.0,46
1446201489,额尔敦传统涮·烤全羊（前滩雍萃店）,4.7,老北京火锅,前滩,155.0,27
1841813956,京悦南门涮肉·羊蝎子火锅（嘉定宝龙广场店）,4.7,老北京火锅,嘉定新城,108.0,46
162660605,锅锅洋锅物料理,4.7,四川火锅,九亭,78.0,101
168890684,南门烧烤·龙虾·烤鱼,4.7,小龙虾,御桥,83.0,71
179350972,左庭右院鲜牛肉火锅（星游城店）,4.7,潮汕牛肉火锅,万体馆,124.0,122
1900318335,知遇小涮·羊蝎子老火锅烧烤（兰溪路店）,4.7,羊蝎子火锅,真如,103.0,33
1786689491,今一小海鲜,4.7,海鲜,徐家汇,161.0,19
1007712448,傲椒鱼成都鱼火锅（七宝店）,4.7,鱼火锅,七宝,122.0,15
1796516119,传奇土灶台·地锅鸡（川沙店）,4.7,农家菜,川沙,53.0,287
1089479567,i辣砂锅,4.7,川菜,真北中环,110.0,21
817676517,楼上荟馆（浦东国金店）,4.7,港式火锅,陆家嘴,926.0,12
92578332,红料理|串串有瘾（吴中路店）,4.7,串串香,虹桥/古北,82.0,53
1737214617,老李头羊蝎子火锅.龙虾.烧烤（盘古路店）,4.7,羊蝎子火锅,杨行镇,88.0,346
1745405503,玖琪火锅（唐镇店）,4.7,火锅,唐镇,0.0,60
192827171,倪氏龙虾（唐镇店）,4.7,羊蝎子火锅,张江,90.0,168
159462083,红料理·串串有瘾（龙柏店）,4.7,串串香,龙柏地区,82.0,43
1061322205,常赢三兄弟·清真涮肉（虹口店）,4.7,老北京火锅,虹口足球场/鲁迅公园,114.0,28
185451626,红料理|串串有瘾（大华店）,4.7,串串香,大华地区,0.0,34
863058936,小胡同家庭烤肉（凉城路店）,4.7,融合烤肉,凉城/江湾镇,87.0,87
1082577188,豆叔鱼火锅（茸北店）,4.8,鱼火锅,松江大学城,97.0,56
791923506,渝大师胖子龙虾·火锅（秀沿路店）,4.7,小龙虾,康桥/周浦,102.0,31
1161505635,小杨龙虾·吉林烧烤 （丰庄店）,4.7,小龙虾,丰庄,95.0,35
1017378019,一亭海鲜龙虾烧烤酒馆（寰悦广场店）,4.7,烤串,老闵行/交大师大,93.0,64
1897195815,地锅年代（车墩第28店）,4.7,农家菜,车墩影视城,48.0,260
1329741102,贵州大黄牛肉火锅（ 罗店镇店 ）,4.7,潮汕牛肉火锅,美兰湖,97.0,35
168184386,FOCO福客小铜锅（宝安公路店）,4.7,港式火锅,马陆镇,282.0,25
629852837,潮味老爹·潮汕海鲜牛肉火锅,4.7,潮汕牛肉火锅,虹桥火车站/国展中心,100.0,38
1377532714,80后鲜鱼馆（朱家角店）,4.7,砂锅火锅,朱家角/东方绿舟,49.0,105
694236519,野青稞·牦牛火锅（七宝店）,4.7,特色火锅,七宝,122.0,22
1340103354,圈儿潮汕牛肉火锅（昌平路店）,4.7,潮汕牛肉火锅,同乐坊/江宁路,203.0,6
1161467201,御枫阁·羊羯子火锅热气涮羊肉（前滩店）,4.7,羊蝎子火锅,三林地区,112.0,21
161095525,左庭右院鲜牛肉火锅（陆家嘴中心店）,4.7,潮汕牛肉火锅,八佰伴,148.0,61
184502286,上房火鍋（外滩店）,4.7,港式火锅,外滩,710.0,17
1194939422,贵州大黄牛肉火锅（海阳路店）,4.7,潮汕牛肉火锅,三林地区,93.0,21
1062576275,贵州大黄牛肉火锅（淞南店）,4.7,火锅,淞南,92.0,17
646274858,熊猫老灶火锅（松江G60科创云廊店）,4.7,重庆火锅,新桥,151.0,8
1967704137,豆叔鱼火锅（富悦万达店）,4.7,鱼火锅,松江万达广场,113.0,21
1579007,辉哥海鲜火锅（洛克·外滩源店）,4.7,海鲜火锅,外滩,857.0,32
929323248,贵州黄牛肉火锅·有局烧烤（富灵时代广场店）,4.7,火锅,康桥/周浦,79.0,88
1416506950,阿润传统打边炉（江桥万达店）,4.7,港式火锅,江桥万达广场,88.0,13
1158464672,潮腩做·牛腩煲打边炉（江湾地铁站店）,4.7,港式火锅,凉城/江湾镇,60.0,44
514928988,呷哺呷哺（龙湖奉贤天街店）,4.7,小火锅,南桥,67.0,27
90118329,一品签（青龙路店）,4.8,串串香,青浦城区,79.0,2596
868046476,喜樂油·啫啫·生蚝鸡煲,4.7,港式火锅,虹桥镇,129.0,9
1329824052,呷哺呷哺（品尊国际店）,4.7,小火锅,中山北路/甘泉地区,71.0,19
189328512,上房火鍋（嘉定现厂店）,4.7,港式火锅,嘉定镇,706.0,23
1088187106,潮牛牛牛肉火锅（闵行店）,4.7,潮汕牛肉火锅,交大闵行校区,87.0,45
933946319,潮鑫牛肉火锅（金桥大拇指店）,4.7,潮汕牛肉火锅,金桥,124.0,30
163976976,杨府霸道私房火锅（国定路店）,4.7,重庆火锅,五角场/大学区,232.0,10
1406165524,熹誉·海鲜火锅（大上海时代广场店）,4.7,海鲜火锅,淮海路,498.0,4
1036245894,钢管厂的味道小郡肝串串香（市一路店）,4.7,串串香,美兰湖,85.0,32
1395641901,京城蝎王府羊蝎子火锅,4.7,羊蝎子火锅,金山卫,64.0,157
1972557770,顺小炭火打边炉·烧烤龙虾,4.7,港式火锅,石化,43.0,144
1936247895,卤校长重庆火锅（东明广场店）,4.7,重庆火锅,新松江路,107.0,21
1711852732,静姐骨头王,4.7,四川火锅,泗泾镇,77.0,36
1265000190,庾记成都串串,4.7,串串香,控江地区,63.0,82
1383071779,阿润传统打边炉（嘉定宝龙广场店）,4.7,港式火锅,嘉定新城,92.0,8
