id,title,avgscore,backCateName,areaname,avgprice,comments
828035994,半天妖烤鱼（大兴凯德店）,5.0,烤鱼,庞各庄,81.0,217
907743288,半天妖烤鱼（昌平龙德广场店）,5.0,烤鱼,天通苑,72.0,112
1664171723,江边城外烤全鱼（清河万象汇店）,5.0,烤鱼,清河,104.0,54
1417939458,蜀香诱惑·水煮椒麻鱼（亚运村店）,5.0,川菜,小营,82.0,111
1404128294,半天妖烤鱼（崇文门新世界店）,5.0,烤鱼,崇文门,71.0,79
881524103,江边城外烤全鱼（丽泽天地店）,5.0,烤鱼,六里桥/丽泽桥,108.0,39
1337410845,江边城外烤全鱼（亦庄华联店）,5.0,烤鱼,亦庄,110.0,52
1930108803,凡庭轩·牛腩火锅·蔬菜自助（物资学院店）,5.0,四川火锅,物资学院,66.0,288
1230702401,岚姐社区火锅,5.0,重庆火锅,马坡牛栏山镇,73.0,26
521544996,江边城外烤全鱼（光耀东方店）,5.0,烤鱼,北京西站/军博,104.0,45
1795247935,527金沙家宴•烧烤•成都火锅（万霖科技大厦店）,5.0,四川火锅,上地,99.0,51
1268785767,江边城外烤全鱼（瀛海环宇坊店）,5.0,烤鱼,大兴区,112.0,45
1158555521,麻吖辣吖·清油火锅（中山街店）,5.0,火锅,通州北苑,68.0,126
526822851,大盐帮（海淀印象城店）,5.0,川菜,公主坟/万寿路,78.0,17
1040483388,半天妖烤鱼（海淀西三旗万象汇店）,5.0,烤鱼,西三旗,86.0,47
1568809744,蛙太公,5.0,川菜,芍药居,49.0,62
586711956,梁然烤鱼吧（城关店）,5.0,烤鱼,城关街道,28.0,88
1815779058,文姬小馆,5.0,羊蝎子火锅,门头沟城区,82.0,94
1539450077,来个宝沸堂蛙·重庆美蛙火锅（望京店）,5.0,蛙火锅,望京,94.0,30
186886224,牛之味,5.0,牛羊肉火锅,回龙观,90.0,97
981593538,蜀肠缘江油肥肠火锅,4.9,四川火锅,北苑家园,82.0,43
1360619113,馋猫酸菜鱼（马驹桥店）,5.0,酸菜鱼/水煮鱼,马驹桥,49.0,64
1157100900,川说火锅（总部基地店）,5.0,四川火锅,世界公园,82.0,24
613820654,羊葱头·精酿烤鱼吧,5.0,烤鱼,小汤山镇,55.0,38
1334193590,爱尚川渝小火锅,5.0,小火锅,亦庄,32.0,112
1002652962,张老三农家地锅鸡铁锅肥肠,5.0,本地鸡窝火锅,武夷花园,52.0,62
124617350,李庄小院灶台鱼,5.0,东北菜,南口镇,60.0,78
1333480248,俏江南（亦庄店）,5.0,川菜,次渠,213.0,3
862685244,朋聚四九城·烤鱼（黄厂店）,5.0,烤鱼,朝阳区,0.0,36
1232761565,喜乐巷火锅（五道口店）,5.0,重庆火锅,五道口,96.0,11
667847103,伊家烤鱼,5.0,烤鱼,回龙观,65.0,36
1224103011,者者居川菜小酒馆,5.0,川菜,通州北苑,63.0,45
680468899,王记烤鱼,4.9,烤鱼,顺义区,72.0,65
1486728690,诚姐火锅（红莲直营店）,5.0,四川火锅,六里桥/丽泽桥,101.0,11
1178321400,阔阔麻辣香锅,5.0,干锅/香锅,黄村,34.0,38
1659630666,柠檬音乐餐厅,5.0,中西餐厅,昌平区,93.0,36
843182463,鱼生有你时尚烤鱼（西周路店）,5.0,烤鱼,马驹桥,0.0,29
1067368101,尚鱼轩烤鱼川湘家常菜（大黄庄店）,5.0,烤鱼,定福庄,71.0,40
1378162111,邂逅纸包鱼,5.0,烤鱼,石园,60.0,13
1918346541,鸿兴源酸菜鱼烤鱼,5.0,烤鱼,黄村,0.0,20
843595258,憨呼呼重庆火锅（众诚大厦店）,5.0,重庆火锅,云岗,0.0,11
1598276563,蛙小厨（慈云寺店）,5.0,川菜,慈云寺/八里庄,0.0,7
1858783644,半天妖烤鱼（长安商场店）,5.0,烤鱼,复兴门,82.0,7
172429982,仁合山居民宿餐厅,5.0,农家菜,密云区,79.0,16
1725200978,两只耳蛙蛙鱼火锅,5.0,鱼火锅,昌平镇,64.0,26
1405905153,好人缘食府,5.0,农家菜,大兴区,53.0,4
765388397,伴局·融合菜·音乐酒吧,5.0,西式简餐,看丹桥/新华街,105.0,0
1807758466,美滋滋麻辣串串（平乐园店）,5.0,麻辣烫,劲松/潘家园,32.0,0
